	Date	Init.	W.L [cm]	Board	Flow [l/s]	X-Sec.	Weed	Quality	Width [m]	Mean dept. [m]	Max.Dep. [m]	Hyd.Rad. [m]	V/R(2/3)	Mean. Vel. [m/s]	Max. Vel. [m/s]	Flow. Area [m²]	Wet Perim. [m]	Temp.  [C]	Comment
"1"	"03.12.2024 11:05"	"antr"	160,0	3	17023,0	4	"1"	"Over middel"	26,36	1,49	2,24			0,43	1,00	39,35			"Afv. 5.1 %, SW 31.19/QRev 4.34 TID=DNT"
"2"	"20.11.2024 14:06"	"antr"	146,3	3	13767,6	4	"2"	"Middel"	25,93	1,34	2,10			0,40	0,94	34,84			"Afv. 6.8 %, SW 31.19/QRev 4.34 TID=DNT"
"3"	"16.10.2024 09:48"	"antr"	191,0	3	21987,9	4	"2"	"Middel"	28,57	2,00	2,96			0,38	0,96	57,21			"6 trans, Afv. 6.5 %, SW 31.19/QRev 4.34 TID=DNT"
"4"	"13.09.2024 08:07"	"kije"	187,5	3	19111,2	2	"3"	"Under middel"	27,42	1,89	2,36			0,37	1,08	51,89			"p2, gt 3  stang måling, Afv. 7.1 %, SW 31.19/QRev 4.34 TID=DNT"
"5"	"19.08.2024 13:52"	"Nis"	170,4	3	16992,8	2	"5"	"Over middel"	30,80	1,70	2,19			0,32	1,10	52,36			"6 trans, Afv. 4.5 %, SW 31.19/QRev 4.34 TID=DNT"
"6"	"06.08.2024 12:38"	"Nis"	170,2	3		0	"4"	""											"TID=DNT"
"7"	"09.07.2024 09:30"	"kije"	180,0	3	19479,3	2	"3"	"Middel"	28,06	1,88	2,28			0,37	1,01	52,84			"p2, gt3, Afv. 5.5 %, SW 31.19/QRev 4.34  OBS!! grødeskæring igang mellem tvilum"
"8"	"29.05.2024 12:30"	"Nis"	139,9	3	14602,0	4	"2"	"God"	31,01	1,43	1,94			0,33	1,02	44,45			"Afv. 3.9 %, SW 31.19/QRev 4.34 TID=DNT"
"9"	"16.05.2024 10:42"	"antr"	127,8	3	17205,5	4	"2"	"Over middel"	26,67	1,20	1,90			0,54	1,11	31,99			"g: 2, Afv. 4.7 %, SW 31.19/QRev 4.34 TID=DNT"
"10"	"11.04.2024 13:32"	"Nis"	175,0	3	34527,9	2	"0"	"God"	28,32	1,60	2,43			0,76	1,41	45,45			"Afv. 3.7 %, SW 31.19/QRev 4.34 TID=DNT"
"11"	"23.02.2024 10:30"	"Nis"	212,5	3	46746,2	4	"0"	"God"	28,22	1,99	2,85			0,83	1,56	56,17			"Afv. 3.7 %, SW 31.19/QRev 4.34 TID=DNT"
"12"	"31.01.2024 13:34"	"Nis"	210,5	3	44126,1	2	"0"	"God"	28,10	1,99	2,79			0,79	1,49	55,84			"Afv. 4.0 %, SW 31.19/QRev 4.34 TID=DNT"
"13"	"16.01.2024 09:25"	"Nis"	191,1	3		0	"0"	""											"TID=DNT"
"14"	"04.01.2024 12:03"	"Nis"	215,7	3	43993,0	2	"0"	"Middel"	27,17	2,06	2,83			0,78	1,47	56,08			"Afv. 6.6 %, SW 31.19/QRev 4.34 TID=DNT"
"15"	"14.12.2023 10:25"	"Nis"	183,9	3	31342,3	2	"0"	"God"	27,25	1,73	2,50			0,67	1,26	47,07			"Afv. 4.3 %, SW 31.19/QRev 4.34 TID=DNT"
"16"	"07.12.2023 10:16"	"Nis"	180,8	3		0	"1"	""											"TID=DNT"
"17"	"07.11.2023 13:44"	"kije"	215,0	3	36957,5	4	"0"	"God"	28,27	2,12	2,75			0,62	1,27	59,89			"gt0, p3  15m ns skala, 6 trans, Afv. 4.3 %, SW 31.19/QRev 4.34  snor fra bro TID"
"18"	"26.10.2023 12:34"	"Nis"	186,2	3		0	"2"	""											"TID=DNT"
"19"	"09.10.2023 14:00"	"Nis"	176,3	3	23750,2	2	"3"	"Over middel"	29,01	1,78	2,29			0,46	1,15	51,50			"Afv. 4.5 %, SW 31.19/QRev 4.34 TID=DNT"
"20"	"29.08.2023 12:27"	"Nis"	135,7	3	13906,0	2	"2"	"God"	27,57	1,47	1,86			0,34	1,01	40,52			"Afv. 4.3 %, SW 31.19/QRev 4.34 TID=DNT"
"21"	"22.08.2023 10:01"	"kije"	129,4	3		0	""	""											"TID=DNT"
"22"	"13.07.2023 09:33"	"Nis"	142,6	3	13382,4	2	"4"	"God"	28,64	1,51	1,93			0,31	0,97	43,29			"Afv. 4.0 %, SW 31.19/QRev 4.34 TID=DNT"
"23"	"19.06.2023 10:55"	"Nis"	119,7	3		2	"0"	"Middel"											"TID=DNT"
"24"	"16.06.2023 09:50"	"Nis"	120,6	3	6485,9	2	"4"	"Over middel"	27,61	1,32	1,70			0,18	0,64	36,49			"6 trans, Afv. 4.9 %, SW 31.19/QRev 4.34 TID=DNT"
"25"	"30.05.2023 13:20"	"Nis"	106,1	3	7885,8	2	"3"	"God"	25,85	1,22	1,61			0,25	0,74	31,66			"6 trans, Afv. 4.1 %, SW 31.16/QRev 4.34 TID=DNT"
"26"	"23.05.2023 10:25"	"Nis"	118,2	3		3	"1"	"Middel"											"TID=DNT"
"27"	"04.05.2023 10:54"	"Nis"	121,3	3	17317,0	4	"1"	"God"	25,62	1,19	1,87			0,57	1,11	30,50			", 6 trans, Afv. 3.5 %, SW 31.16/QRev 4.26 TID=DNT"
"28"	"26.04.2023 13:00"	"Nis"	142,8	3		2	"0"	"Middel"											"TID=DNT"
"29"	"30.03.2023 12:14"	"Nis"	141,2	3	23101,2	4	"0"	"God"	27,30	1,33	2,06			0,64	1,21	36,25			", Afv. 4.1 %, SW 31.16/QRev 4.23 TID=DNT"
"30"	"29.03.2023 08:45"	"Nis"	137,5	3		4	"2"	"Middel"											"TID=DNT"
"31"	"15.03.2023 11:45"	"Nis"	138,9	3		2	"1"	"Middel"											"TID=DNT"
"32"	"02.03.2023 08:00"	"Nis"	129,7	3		2	"1"	"Middel"											"TID=DNT"
"33"	"01.03.2023 17:27"	"Nis"	134,2	3	20739,0	4	"1"	"God"	26,83	1,27	2,00			0,61	1,12	34,20			", Afv. 4.4 %, SW 31.16/QRev 4.26 TID=DNT"
"34"	"07.02.2023 10:11"	"Nis"	173,3	3	30573,6	4	"1"	"God"	27,58	1,62	2,39			0,68	1,26	44,75			", Afv. 4.4 %, SW 31.16/QRev 4.26 TID=DNT"
"35"	"01.02.2023 15:00"	"Nis"	173,3	3		2	"1"	"Middel"											"TID=DNT"
"36"	"18.01.2023 13:45"	"Nis"	207,3	3		2	"2"	"Middel"											"TID=DNT"
"37"	"04.01.2023 12:15"	"Nis"	181,8	3	28501,0	3	"2"	"God"	28,07	1,70	2,49			0,60	1,22	47,70			", Afv. 4.1 %, SW 31.16/QRev 4.23 TID=DNT"
"38"	"06.12.2022 10:25"	"Nis"	130,8	3		2	"3"	"Middel"											"TID=DNT"
"39"	"02.12.2022 13:25"	"Nis"	129,6	3	14409,4	4	"2"	"God"	25,44	1,49	1,87			0,38	0,94	37,82			", 6 trans, Afv. 4.3 %, SW 31.16/QRev 4.26 TID=DNT"
"40"	"22.11.2022 10:15"	"Nis"	128,9	3		5	"2"	"Middel"											"TID=DNT"
"41"	"10.11.2022 09:49"	"Nis"	135,5	3	14683,6	4	"3"	"God"	26,26	1,49	1,94			0,38	0,92	39,03			", 6 trans, Afv. 4.0 %, SW 31.16/QRev 4.26 TID=DNT"
"42"	"01.11.2022 13:15"	"Nis"	137,0	3		4	"0"	"Middel"											"TID=DNT"
"43"	"26.10.2022 12:28"	"Nis"	145,5	3	15202,2	2	"3"	"Over middel"	26,62	1,58	2,04			0,36	0,94	41,95			", 6 trans, Afv. 5.3 %, SW 31.16/QRev 4.26 TID=DNT"
"44"	"12.10.2022 11:00"	"Nis"	137,3	3		2	"4"	"Middel"											"TID=DNT. VST er rettet fra 173,3 til 137,3 af lajuh"
"45"	"15.09.2022 09:06"	"Nis"	137,4	3	11779,1	2	"5"	"Over middel"	29,73	1,42	1,89			0,28	0,90	42,20			", 6 trans, Afv. 4.7 %, SW 31.16/QRev 4.23 TID=DNT"
"46"	"14.09.2022 11:15"	"Nis"	139,0	3		2	"5"	"Middel"											"TID=DNT"
"47"	"24.08.2022 12:10"	"kije"	129,0	3	9891,9	2	"3"	"Over middel"	26,75	1,40	1,78			0,26	0,84	37,35			"P2 broudløb, gt, 3  stangmåling, 6 trans, Afv. 4.5 %, SW 31.16/QRev 4.27 TID=DNT"
"48"	"17.08.2022 10:00"	"Nis"	124,8	3		4	"4"	"Middel"											"TID=DNT"
"49"	"02.08.2022 10:41"	"ANMA"	118,5	3	9537,4	2	"4"	"Middel"	28,01	1,24	1,67			0,76	0,76	34,72			"Afv. 7.5 %, SW 4.10/QRev 4.27 TID=DNT"
"50"	"27.07.2022 08:20"	"fibn"	127,7	3		0	"5"	""											"TID=DNT"
"51"	"21.07.2022 08:31"	"NGRA"	144,2	3	8950,0	4	"2"	"Over middel"	26,09	1,28	2,04			0,27		33,42			"4 træk - Genberegnet i Qrev - RS5"
"52"	"04.07.2022 08:26"	"ANMA"	196,5	3	8588,0	2	"3"	"Over middel"	33,60	1,73	2,40			0,71	0,71	58,21			"Afv. 4.9 %, SW 4.10/QRev 4.27 TID=DNT"
"53"	"22.06.2022 12:35"	"Nis"	180,6	3		2	"4"	"Middel"											"TID=DNT"
"54"	"30.05.2022 12:11"	"Nis"	153,7	3	9485,5	2	"2"	"Over middel"	27,56	1,63	2,07			0,21	0,64	44,87			", 6 trans, Afv. 5.4 %, SW 31.16/QRev 4.26 TID=DNT"
"55"	"24.05.2022 11:27"	"Nis"	147,2	3		2	"2"	"Middel"											"TID=DNT"
"56"	"27.04.2022 11:03"	"Nis"	132,1	3	13588,8	2	"2"	"God"	25,84	1,49	1,86			0,35	0,91	38,40			", Afv. 4.1 %, SW 31.16/QRev 4.26 TID=DNT"
"57"	"05.04.2022 10:36"	"ANMA"	146,0	3	17614,7	4	"3"	"Middel"	26,99	1,39	2,12			1,03	1,03	37,44			", Afv. 7.1 %, SW 31.16/QRev 4.28 TID=DNT"
"58"	"29.03.2022 10:31"	"Nis"	145,9	3	17075,6	4	"1"	"God"	26,00	1,40	2,06			0,47	0,99	36,30			", Afv. 4.0 %, SW 31.16/QRev 4.26 TID=DNT"
"59"	"17.03.2022 09:13"	"Nis"	172,5	3		2	"0"	"Middel"											"TID=DNT"
"60"	"04.03.2022 09:54"	"Nis"	212,8	3	34491,6	2	"0"	"Over middel"	28,84	2,15	2,71			0,56	1,24	62,02			", 6 trans, Afv. 4.5 %, SW 31.16/QRev 4.26 TID=DNT"
"61"	"24.02.2022 10:45"	"Nis"	220,5	3		2	"0"	"Middel"											"TID=DNT"
"62"	"01.02.2022 11:37"	"Nis"	165,2	3	18304,2	4	"1"	"Over middel"	26,21	1,57	2,24			0,44	0,96	41,25			", Afv. 5.2 %, SW 31.16/QRev 4.23 TID=DNT"
"63"	"17.01.2022 15:55"	"Nis"	183,2	3		4	"1"	"Middel"											"TID=DNT"
"64"	"06.01.2022 11:35"	"Nis"	181,9	3	20939,4	4	"2"	"Over middel"	26,28	1,72	2,38			0,46	0,96	45,20			", Afv. 5.4 %, SW 31.16/QRev 4.26 TID=DNT"
"65"	"04.01.2022 14:35"	"Nis"	182,7	3	20591,6	4	"2"	"Over middel"	31,33	1,77	2,41			0,37	1,02	55,53			", 6 trans, Afv. 5.2 %, SW 31.16/QRev 4.26 TID=DNT"
"66"	"15.12.2021 12:50"	"Nis"	194,0	3	22526,4	2	"2"	"God"	32,14	1,87	2,49			0,37	1,04	60,20			", Afv. 3.6 %, SW 31.16/QRev 4.23 TID=DNT"
"67"	"29.11.2021 13:13"	"Nis"	176,8	3		4	"2"	"Middel"											"TID=DNT"
"68"	"19.11.2021 11:29"	"Nis"	179,7	3	17227,9	2	"2"	"Over middel"	31,13	1,75	2,35			0,32	0,94	54,57			", 6 trans, Afv. 4.5 %, SW 31.16/QRev 4.26 TID=DNT"
"69"	"11.11.2021 14:14"	"Nis"	187,2	3	18708,5	2	"2"	"Under middel"	31,06	1,84	2,45			0,33	0,94	57,16			", Afv. 7.4 %, SW 31.16/QRev 4.26 TID=DNT"
"70"	"02.11.2021 14:13"	"Nis"	189,4	3	18123,9	4	"2"	"Over middel"	31,00	1,86	2,44			0,31	0,90	57,76			", Afv. 4.6 %, SW 31.16/QRev 4.26 TID=DNT"
"71"	"25.10.2021 14:49"	"Nis"	189,7	3		2	"3"	"Middel"											"TID=DNT"
"72"	"17.09.2021 11:12"	"Nis"	188,1	3	14284,0	2	"4"	"God"	31,34	1,82	2,40			0,25	0,79	57,15			", 6 trans, Afv. 4.4 %, SW 31.16/QRev 4.16 TID=DNT"
"73"	"02.09.2021 08:39"	"ANMA"	174,2	3	12420,3	2	"4"	"God"	32,76	1,59	2,26			0,24	0,72	51,97			"Regulativmåling, Afv. 3.4 %, SW 31.16/QRev 4.26 TID=DNT"
"74"	"24.08.2021 08:58"	"Nis"	180,1	3	13701,0	2	"5"	"God"	30,50	1,78	2,33			0,25	0,78	54,40			", 8 trans, Afv. 4.3 %, SW 31.16/QRev 4.16 TID=DNT"
