	Date	Init.	W.L [cm]	Board	Flow [l/s]	X-Sec.	Weed	Quality	Width [m]	Mean dept. [m]	Max.Dep. [m]	Hyd.Rad. [m]	V/R(2/3)	Mean. Vel. [m/s]	Max. Vel. [m/s]	Flow. Area [m²]	Wet Perim. [m]	Temp.  [C]	Comment
"152"	"08.09.2016 11:01"	"NRS"	3065,0	1	3259,8	0	"99"	""	15,77	0,38	0,53	0,38	1,04	0,54	0,82	6,04	16,11		"ott mf pro  3.300 m^3/s. Vst og skalanr. rettet fra 11,8 af lajuh 28/1-2017"
"153"	"10.08.2016 11:13"	"nirs"	2990,8	2	3261,0	0	""	"Middel"											"MFPro-måling Indtastet af lajuh"
"154"	"10.08.2016 10:33"	"nrs"	3068,5	1	3261,0	0	"5"	"Middel"											"MF-Pro måling data fra håndterminal indtastet"
"155"	"14.07.2016 09:01"	"ANMA"	3004,1	2	5494,0	9	"1-2"	"God"											"Indtastet af lajuh"
"156"	"14.07.2016 08:50"	"ANMA"	3082,2	1	5494,0	9	"1-2"	"God"	15,20	0,56	0,75			0,65		8,45			"Vandstand skala ved Chatterlogger = 23,9 cm"
"157"	"15.06.2016 10:45"	"nirs"	2988,0	2	3105,0	0	""	"God"											"MFPro-måling indtastet af lajuh"
"158"	"15.06.2016 10:05"	"nrs"	3066,4	1	3105,0	0	"3"	"Middel"											"Data ligger som fil og er genberegt og kontroleret i OTT Q-Reviewer"
"159"	"13.05.2016 10:35"	"nirs"	3059,5	1		0	""	"Over middel"											""
"160"	"13.05.2016 10:30"	"nirs"	2992,3	2	3929,1	0	""	"God"											"MFPro-måling indtastet af lajuh"
"161"	"13.05.2016 10:18"	"NRS"	3059,6	1	3929,1	0	"0"	""	15,33	0,42	0,58	0,41	1,12	0,96	0,96	6,39	15,66		"ott mf pro  3.951 m^3/s"
"162"	"13.05.2016 09:18"	"NRS"	3059,5	1	3983,6	9	"0"	""	15,33	0,42	0,58	0,41	1,12	0,96	0,96	6,44	15,67		"ott mf pro  3.994 m^3/s"
"163"	"13.04.2016 12:10"	"nirs"	3064,6	1		0	""	"Over middel"											""
"164"	"13.04.2016 11:59"	"nirs"	2998,5	2	5681,2	0	""	"God"											"MFPro-måling indtastet af lajuh"
"165"	"13.04.2016 11:07"	"NRS"	3063,8	1	5681,2	9	"0"	""	15,30	0,48	0,64	0,47	1,29	1,20	1,20	7,33	15,73		"ott mf pro  5.687 m^3/s"
"166"	"15.03.2016 11:41"	"nirs"	3063,2	1		0	""	"Over middel"											""
"167"	"15.03.2016 11:22"	"nirs"	2998,6	2	5807,3	0	""	"Middel"											"MFPro måling indtastet af lajuh"
"168"	"15.03.2016 10:15"	"NRS"	3063,2	1	5807,3	9	"0"	""	15,33	0,48	0,62	0,46	1,33	1,26	1,26	7,29	15,74		"ott mf pro  5.821 m^3/s"
"169"	"09.02.2016 14:28"	"nirs"	3092,3	1		0	""	"Over middel"											""
"170"	"09.02.2016 14:16"	"nirs"	3025,3	2	13420,0	0	""	"Middel"											"Indtastet af lajuh"
"171"	"09.02.2016 13:47"	"nrs"	3092,3	1	13420,0	0	"0"	"Middel"	17,19	0,59	0,87			1,37		10,10			"Afvigelse < 3,28 %"
"172"	"04.02.2016 13:56"	"nirs"	3092,2	1		0	""	"Over middel"											""
"173"	"04.02.2016 13:42"	"nirs"	3026,0	2		0	""	"Middel"											""
"174"	"13.01.2016 12:17"	"khl"	3088,8	1		0	""	"God"											""
"175"	"13.01.2016 11:45"	"nirs"	3020,8	2		0	""	"Middel"											""
"176"	"07.01.2016 11:50"	"khl"	3005,3	2	7281,0	0	""	"Over middel"											"Indtastet af lajuh"
"177"	"07.01.2016 11:20"	"KHLA"	3073,5	1	7281,0	9	"0,5"	"God"	15,00	0,60	0,80			0,81		9,00			"3,7 %"
"178"	"14.12.2015 13:50"	"khl"	3039,3	2	13535,0	0	""	"Over middel"											"Indtastet af lajuh. Kl ændret fra 12:58"
"179"	"14.12.2015 13:30"	"KHLA"	3104,6	1	13535,0	9	"0,5"	"God"	17,03	0,83	1,00			0,96		14,10			"1,2 %"
"180"	"17.11.2015 14:00"	"nirs"	3108,1	1		0	""	"God"											""
"181"	"17.11.2015 13:15"	"nirs"	3041,3	2		0	""	"Middel"											""
"182"	"06.11.2015 13:00"	"nirs"	3000,6	2		0	""	"Middel"											""
"183"	"03.11.2015 11:40"	"KHLA"	3068,9	1	3766,0	9	"1,5"	"God"	14,55	0,53	0,68			0,49		7,70			"1,9 %"
"184"	"03.11.2015 11:17"	"khl"	3068,9	1		0	""	"Over middel"											""
"185"	"22.10.2015 10:30"	"nirs"	3005,6	2		0	""	"Over middel"											""
"186"	"22.10.2015 09:18"	"nirs"	3075,1	1		0	""	"Middel"											""
"187"	"07.10.2015 10:30"	"KHLA"	3076,9	1	4899,0	9	"2"	"God"	14,59	0,60	0,75			0,56		8,80			"1,9 %. Vst ændret fra 0,55 cm"
"188"	"03.09.2015 13:02"	"ANMA"	3072,6	1	3282,0	9	"2-3"	"God"	15,46	0,50	0,65			0,43		7,67			"4 træk - målt i Winriver"
"189"	"06.08.2015 10:55"	"KHLA"	3070,5	1	3067,0	9	"2"	"God"	14,15	0,50	0,63			0,43		7,10			"3,4 %"
"190"	"27.07.2015 11:15"	"nirs"	3074,8	1		0	""	"Middel"											""
"191"	"02.07.2015 09:45"	"KHLA"	3072,2	1	3326,0	9	"2"	"God"	14,98	0,47	0,66			0,47		7,10			"0,9 %"
"192"	"09.06.2015 09:30"	"KHLA"	3071,9	1	4303,0	9	"1,5"	"God"	14,82	0,54	0,67			0,54		8,00			"1,4 %"
"193"	"06.05.2015 09:40"	"KHLA"	3076,6	1	7210,0	9	"0,5"	"God"	15,51	0,59	0,75			0,79		9,10			"2,5 %"
"194"	"07.04.2015 09:18"	"KHLA"	3064,8	1	5314,0	9	"0,5"	"God"	15,29	0,53	0,67			0,66		8,10			"3,5 %"
"195"	"12.03.2015 10:45"	"nirs"	3066,3	1		0	""	"Middel"											""
"196"	"11.03.2015 11:15"	"ANMA"	3068,2	1	5546,0	9	"0,5"	"God"	15,63	0,54	0,67			0,66		8,46			"2,48 %"
"197"	"18.02.2015 12:31"	"fhme"	3064,1	1		0	""	"Middel"											""
"198"	"12.02.2015 11:33"	"KHLA"	3070,7	1	5600,0	9	"0,5"	"God"	15,17	0,55	0,70			0,67		8,40			"2,5 %"
"199"	"13.01.2015 10:22"	"fhme"	3116,5	1		0	""	"Middel"											""
"200"	"08.01.2015 11:09"	"nirs"	3091,8	1	9671,0	0	"1"	"Over middel"	14,07	0,70	0,85			1,01		9,80			""
"201"	"16.12.2014 10:43"	"fhme"	3104,6	1		0	""	"God"											""
"202"	"03.12.2014 10:45"	"NIRS"	3008,0	2		0	""	"God"											""
"203"	"03.12.2014 09:59"	"nirs"	3071,1	1	4455,5	0	"2"	""	15,35	0,54	0,69	0,52	0,82	0,53	0,75	8,34	15,96		""
"204"	"25.11.2014 14:00"	"NIRS"	3026,4	2		0	""	"God"											""
"205"	"21.11.2014 10:45"	"soph"	3083,2	1		0	""	"Middel"											""
"206"	"18.11.2014 09:17"	"nirs"	3080,7	1		0	""	"Over middel"											""
"207"	"13.11.2014 11:26"	"nirs"	3072,0	1		0	""	"Middel"											""
"208"	"05.11.2014 11:34"	"NIRS"	3074,8	1		0	""	"God"											""
"209"	"05.11.2014 11:00"	"nirs"	3074,8	1	4624,0	7	"2"	"Middel"	15,81	0,49	0,70			0,63		7,70			"Streampromåling"
"210"	"22.10.2014 08:07"	"FHME"	3088,4	1		0	""	"Over middel"											""
"211"	"02.10.2014 12:19"	"nirs"	3068,8	1	2945,9	0	"0"	""	15,31	0,50	0,66	0,49	0,62	0,54	0,54	7,70	15,84		""
"212"	"02.10.2014 11:15"	"NIRS"	3068,8	1	2908,5	0	"0"	"Middel"	15,32	0,50	0,65	0,48	0,62	0,38	0,51	7,62	15,74		"ott mf pro  2928 lps"
"213"	"10.09.2014 12:02"	"nirs"	3074,4	1	3546,3	0	"0"	""	15,30	0,54	0,70	0,52	0,66	0,59	0,59	8,30	15,90		""
"214"	"05.09.2014 09:20"	"nirs"	3072,6	1		0	""	"Over middel"											""
"215"	"06.08.2014 11:24"	"nirs"	3065,8	1	2475,9	0	"5"	""	15,27	0,40	0,55	0,39	0,75	0,62	0,62	6,15	15,57		""
"216"	"01.07.2014 09:25"	"KHLA"	3062,7	1	2731,0	9	"4"	"God"	13,42	0,47	0,62			0,43		6,30			"2,2 %"
"217"	"16.06.2014 11:23"	"nirs"	3058,0	1	2515,8	0	"3"	""	15,14	0,33	0,50	0,33	1,04	0,50	0,77	5,05	15,32		"Vst aflæst 12:16."
"218"	"06.05.2014 12:24"	"nirs"	3051,2	1	3006,4	0	"3"	""	15,21	0,35	0,53	0,34	1,16	0,90	0,90	5,29	15,40		""
"219"	"09.04.2014 10:00"	"nirs"	3059,7	1	5632,6	0	"1"	""	15,30	0,47	0,63	0,45	1,34	0,79	1,19	7,12	15,74		"vst aflæst 11:09"
"220"	"17.03.2014 10:51"	"FHME"	3056,4	1		0	"0"	""											""
"221"	"05.03.2014 11:05"	"nirs"	3061,0	1	5773,0	0	"1"	""	15,30	0,48	0,66	0,46	1,33	1,23	1,23	7,27	15,78		""
"222"	"17.02.2014 10:45"	"FHME"	3073,9	1		0	"0"	""											""
"223"	"04.02.2014 10:50"	"nirs"	3060,7	1	5572,8	0	"0"	""	15,37	0,47	0,63	0,46	1,30	1,14	1,14	7,23	15,79		""
"224"	"22.01.2014 10:23"	"FHME"	3093,9	1		0	"0"	""											""
"225"	"06.01.2014 11:36"	"NIRS"	3071,4	1		0	""	"God"											""
"226"	"06.01.2014 10:52"	"nirs"	3071,1	1	7801,0	0	"1"	"God"											"Afvigelse - 0,51 til 0,61 %"
"227"	"17.12.2013 15:15"	"NIRS"	3064,0	1		0	""	"God"											""
"228"	"04.12.2013 11:20"	"nirs"	3053,8	1	3626,9	0	"2"	""	15,35	0,40	0,57	0,39	1,11	0,59	0,84	6,13	15,70		""
"229"	"28.11.2013 11:37"	"NIRS"	3051,8	1		0	""	"God"											""
"230"	"05.11.2013 09:51"	"nirs"	3060,5	1	4420,6	0	"3"	""	15,33	0,48	0,65	0,46	1,01	0,60	0,82	7,34	15,83		""
"231"	"24.10.2013 10:21"	"nirs"	3055,1	1		0	""	"God"											""
"232"	"09.10.2013 12:53"	"nirs"	3050,1	1	2419,9	0	"3"	""	15,32	0,35	0,53	0,34	0,94	0,46	0,64	5,30	15,59		""
"233"	"26.09.2013 11:10"	"nirs"	3052,9	1		0	""	"God"											""
"234"	"26.09.2013 10:56"	"nirs"	3051,7	1		0	""	"God"											""
"235"	"26.09.2013 10:48"	"nirs"	3050,3	1		0	""	"God"											""
"236"	"10.09.2013 10:53"	"nirs"	3057,5	1	3100,9	0	"4"	""	15,33	0,44	0,61	0,42	0,82	0,46	0,64	6,69	15,74		""
"237"	"14.08.2013 09:05"	"nirs"	3064,0	1	2699,1	0	"4"	""	15,34	0,44	0,61	0,43	0,71	0,40	0,57	6,73	15,77		""
"238"	"02.07.2013 12:02"	"nirs"	3069,8	1	2798,8	0	"4"	""	15,35	0,44	0,59	0,43	0,72	0,41	0,59	6,81	15,77		""
"239"	"10.06.2013 10:52"	"nirs"	3062,3	1	2655,3	0	"4"	""	15,34	0,39	0,56	0,38	0,85	0,44	0,70	5,97	15,65		""
"240"	"01.05.2013 09:13"	"nirs"	3048,5	1	3452,7	0	"1"	""	15,32	0,36	0,53	0,36	1,23	0,62	0,92	5,57	15,60		""
"241"	"10.04.2013 09:05"	"nirs"	3047,4	1	3767,7	0	"0"	""	15,36	0,37	0,56	0,36	1,33	0,67	1,00	5,61	15,59		""
"242"	"21.03.2013 12:45"	"NIRS"	3047,7	1		0	""	"God"											""
"243"	"05.03.2013 10:28"	"nirs"	3049,8	1	4147,9	0	"0"	""	15,31	0,39	0,57	0,38	1,31	0,69	1,03	6,00	15,64		""
"244"	"20.02.2013 13:35"	"NIRS"	3055,0	1		0	""	"God"											""
"245"	"08.02.2013 13:56"	"NIRS"	3074,8	1		0	""	"God"											""
"246"	"05.02.2013 15:13"	"NIRS"	3077,3	1	10469,0	0	"0"	"Over middel"											""
"247"	"23.01.2013 13:32"	"NIRS"	3055,6	1		0	""	"God"											""
"248"	"10.01.2013 11:25"	"NIRS"	3076,1	1	9126,0	0	"0"	"Over middel"											""
"249"	"12.12.2012 11:34"	"nirs"	3054,8	1	4181,2	0	"0"	""	15,34	0,44	0,63	0,43	1,08	0,62	0,95	6,80	15,72		""
"250"	"14.11.2012 13:29"	"NIRS"	3068,9	1	6603,0	0	"1"	"God"											""
"251"	"31.10.2012 13:54"	"NIRS"	3067,0	1		0	""	"God"											""
"252"	"15.10.2012 11:05"	"NIRS"	3068,5	1		0	""	"God"											""
"253"	"09.10.2012 11:21"	"NIRS"	3072,2	1	7231,0	0	"0"	"Over middel"											"vst ændret fra  57,1 cm til loggervst. pga. skalaløft"
"254"	"11.09.2012 12:30"	"nirs"	3053,0	1	2993,8	0	"2"	""	15,33	0,43	0,60	0,43	0,79	0,45	0,71	6,66	15,67		"vst ændret fra  38,3 cm til loggervst. pga. skalaløft"
"255"	"15.08.2012 10:37"	"NIRS"	3052,3	1		0	""	"God"											""
"256"	"15.08.2012 09:49"	"nirs"	3056,2	1	2727,4	0	"2"	""	15,32	0,42	0,59	0,41	0,76	0,42	0,66	6,47	15,69		"vst ændret fra 41,6 cm til loggervst. pga. skalaløft"
"257"	"05.07.2012 13:30"	"NIRS"	3060,0	1		0	""	"God"											""
"258"	"13.06.2012 10:06"	"NIRS"	3058,5	1		0	""	"God"											""
"259"	"13.06.2012 09:25"	"nirs"	3058,6	1	2865,0	0	"1"	""	15,30	0,42	0,59	0,41	0,80	0,44	0,72	6,49	15,66		""
"260"	"15.05.2012 12:28"	"NIRS"	3056,4	1		0	""	"God"											""
"261"	"09.05.2012 09:24"	"nirs"	3053,6	1	3450,2	0	"1"	""	15,32	0,45	0,61	0,44	0,87	0,50	0,84	6,89	15,79		""
"262"	"18.04.2012 11:43"	"NIRS"	3055,0	1	4965,6	1	"0"	""	15,33	0,49	0,67	0,48	1,08	0,66	1,01	7,55	15,84	0,00	""
"263"	"27.03.2012 10:04"	"nirs"	3049,2	1	4356,0	0	"0"	""	15,31	0,43	0,58	0,42	1,20	0,67	1,03	6,51	15,62		""
"264"	"20.03.2012 11:05"	"SPS"	3061,0	1		0	""	"God"											""
"265"	"13.03.2012 11:11"	"nirs"	3050,6	1		0	""	"God"											""
"266"	"08.03.2012 11:42"	"nirs"	3056,4	1		0	""	"God"											""
"267"	"29.02.2012 10:12"	"nirs"	3060,8	1	7050,4	0	"0"	""	15,35	0,56	0,76	0,54	1,24	0,82	1,25	8,62	16,02		""
"268"	"14.02.2012 12:35"	"nirs"	3047,6	1		0	""	"God"											""
"269"	"07.02.2012 12:03"	"nirs"	3056,0	1		0	""	"God"											""
"270"	"03.02.2012 12:21"	"NIRS"	3053,4	1	4896,9	1	"0"	""	15,32	0,46	0,63	0,45	1,20	0,70	1,09	7,00	15,66	0,00	""
"271"	"17.01.2012 11:51"	"nirs"	3066,8	1		0	""	"God"											""
"272"	"03.01.2012 10:15"	"nirs"	3068,2	1	7656,0	0	""	"God"											""
"273"	"15.12.2011 11:55"	"nirs"	3085,7	1		0	""	"God"											""
"274"	"09.12.2011 13:59"	"nirs"	3084,8	1		0	""	"God"											""
"275"	"09.12.2011 13:03"	"nirs"	3084,8	1	11085,0	0	""	"Over middel"											""
"276"	"29.11.2011 10:10"	"nirs"	3058,5	1		0	""	"God"											""
"277"	"14.11.2011 11:57"	"nirs"	3052,8	1		0	""	"God"											""
"278"	"07.11.2011 13:37"	"nrs"	3055,6	1	4013,9	0	"0"	""	15,35	0,44	0,61	0,43	1,04	0,59	0,93	6,77	15,69		""
"279"	"25.10.2011 11:12"	"nirs"	3064,2	1		0	""	"God"											""
"280"	"10.10.2011 11:35"	"nrs"	3059,1	1	4861,2	0	"0"	""	15,32	0,49	0,65	0,48	1,06	0,65	0,99	7,51	15,77		""
"281"	"26.09.2011 12:22"	"nirs"	3070,0	1		0	""	"God"											""
"282"	"14.09.2011 10:10"	"NIRS"	3079,7	1	10198,0	0	"0"	"Over middel"											""
"283"	"16.08.2011 09:17"	"nrs"	3053,3	1	4292,9	7	"0"	""	16,33	0,41	0,64	0,41	1,16	0,64	1,00	6,75	16,66		""
"284"	"06.07.2011 12:40"	"nirs"	3042,3	1		0	""	"God"											""
"285"	"09.05.2011 09:06"	"nrs"	3043,5	1	3268,6	0	"0"	""	15,33	0,35	0,51	0,34	1,25	0,61	0,93	5,34	15,56		""
"286"	"29.04.2011 11:33"	"soph"	3041,5	1		0	""	"God"											""
"287"	"11.04.2011 10:30"	"KHL"	3044,5	1	3565,0	9	"0-1"	"God"										9,60	"STREAMPRO (3,9%), PH 7,9"
"288"	"31.03.2011 13:50"	"laju"	3045,7	1		0	""	"God"											""
"289"	"15.03.2011 09:38"	"KHL"	3053,5	1	5425,0	9	"0-1"	"God"										5,50	"STREAMPRO (2,2%) PH 7,76"
"290"	"01.03.2011 13:50"	"soph"	3046,0	1		0	""	"God"											""
"291"	"14.02.2011 15:28"	"kba"	3058,0	1	6492,0	9	"1"	"God"											"STREAMPRO (3,2%)"
"292"	"20.01.2011 15:25"	"kba"	3081,0	1	12666,0	9	"0-1"	"God"											"STREAMPRO (0,3%)"
"293"	"19.01.2011 13:00"	"khl"	3121,4	1		0	""	"God"											""
"294"	"09.12.2010 14:05"	"pogk"	3055,0	1	5075,6	0	"0"	""	15,20	0,49	0,62	0,47	1,13	0,69	1,07	7,39	15,65		"2min 2sek"
"295"	"24.11.2010 12:33"	"laju"	3071,0	1		0	""	"Over middel"											""
"296"	"28.10.2010 10:10"	"pogk"	3091,2	1	11753,0	0	"1"	"God"											"Streampromåling"
"297"	"11.10.2010 12:03"	"pogk"	3053,7	1		0	""	"God"											""
"298"	"30.09.2010 11:26"	"NRS"	3056,5	1	3678,7	9	"0"	""	15,34	0,48	0,63	0,46	0,85	0,50	0,75	7,29	15,86		"Målested ved broudløb"
"299"	"09.09.2010 10:36"	"pogk"	3059,6	1		0	""	"God"											""
"300"	"24.08.2010 13:16"	"NRS"	3091,8	1	7331,1	9	"0"	""	17,85	0,69	0,96	0,67	0,78	0,60	1,00	12,32	18,32		"Målested under bro."
"301"	"27.07.2010 12:28"	"laju"	3065,0	1		0	""	"God"											""
"302"	"16.07.2010 08:23"	"NRS"	3065,3	1	2578,3	9	"1"	""	15,31	0,47	0,62	0,46	0,60	0,36	0,59	7,20	15,73		"målested under bro"
"303"	"09.06.2010 12:04"	"nrs"	3057,8	1	3697,2	0	"0"	""	15,28	0,47	0,59	0,46	0,87	0,52	0,84	7,15	15,67		"målested under bro"
"304"	"25.05.2010 12:46"	"pogk"	3050,5	1		0	""	"God"											""
"305"	"06.05.2010 12:00"	"NRS"	3044,5	1	3307,3	0	""	""	14,07	0,45	0,60	0,44	0,89	0,52	0,82	6,40	14,45		"Målested under bro"
"306"	"21.04.2010 08:22"	"nirs"	3045,2	1		0	""	"God"											""
"307"	"25.03.2010 13:05"	"KBA"	3057,8	1	5991,0	9	"0-1"	"God"											"STREAMPRO (1,6 %)"
"308"	"25.03.2010 09:15"	"laju"	3057,9	1		0	""	"God"											""
"309"	"10.03.2010 14:52"	"laju"	3048,4	1		0	""	"God"											""
"310"	"04.03.2010 12:15"	""	3065,0	1	8041,0	9	"0"	"Middel"											"Streampro"
"311"	"23.02.2010 11:58"	"laju"	3044,5	1		0	""	"God"											""
"312"	"11.02.2010 13:55"	"laju"	3045,0	1		0	""	"God"											""
"313"	"05.01.2010 08:59"	""	3061,0	1	5535,0	0	"0-1"	""											"STREAMPRO (3,6%)"
"314"	"14.12.2009 09:11"	""	3069,5	1	6879,0	0	"1"	""											"STREAMPRO (1,9%)"
"315"	"17.11.2009 09:17"	""	3065,0	1	5711,0	0	"2"	""											"STREAMPRO (0,3%)"
"316"	"05.11.2009 09:40"	"kba"	3057,8	1		0	""	"God"											""
"317"	"19.10.2009 08:29"	""	3048,2	1	2844,0	0	"3"	""											"STREAMPRO (1,3%)"
"318"	"06.10.2009 08:09"	"kba"	3055,0	1		0	""	"God"											""
"319"	"24.09.2009 09:20"	"soph"	3047,0	1		0	""	"God"											""
"320"	"22.09.2009 11:40"	""	3047,2	1	2465,0	0	"4-5"	""											"STREAMPRO (6,7%)"
"321"	"09.09.2009 08:02"	"soph"	3057,5	1		0	""	"God"											""
"322"	"26.08.2009 10:14"	""	3050,5	1	2519,0	0	"4-5"	""											"STREAMPRO (2,5%)"
"323"	"12.08.2009 12:16"	"soph"	3051,0	1		0	""	"God"											""
"324"	"04.08.2009 11:11"	"ernp"	3047,5	1		0	""	"God"											""
"325"	"28.07.2009 09:20"	""	3049,1	1	2674,0	0	"4"	""											"STREAMPRO (2,4%)"
"326"	"01.07.2009 08:01"	"soph"	3041,1	1		0	""	"God"											""
"327"	"18.06.2009 09:14"	""	3041,6	1	2381,0	0	"4"	""											"STREAMPRO (4,3%)"
"328"	"10.06.2009 08:04"	"soph"	3045,1	1		0	""	"God"											""
"329"	"14.05.2009 09:41"	""	3044,4	1	2967,0	0	"1-2"	""											"STREAMPRO (0,2%)"
"330"	"13.05.2009 07:37"	"soph"	3041,2	1		0	""	"God"											""
"331"	"06.05.2009 08:16"	"soph"	3047,7	1		0	""	"God"											""
"332"	"21.04.2009 13:00"	"soph"	3042,3	1		0	""	"God"											""
"333"	"17.04.2009 10:40"	""	3042,3	1	3148,0	0	"0-1"	""											"STREAMPRO (3,5%)"
"334"	"31.03.2009 12:53"	"soph"	3046,8	1		0	""	"God"											""
"335"	"17.03.2009 14:04"	""	3055,2	1	5509,0	0	"0-1"	""											"STREAMPRO (5,6%)"
"336"	"17.03.2009 13:37"	"soph"	3055,4	1		0	""	"God"											""
"337"	"04.03.2009 10:36"	"soph"	3051,4	1		0	""	"God"											""
"338"	"17.02.2009 09:12"	"soph"	3046,9	1		0	""	"God"											""
"339"	"05.02.2009 13:37"	""	3048,3	1	4130,0	0	"0-1"	""											"STREAMPRO (0,6%)"
"340"	"04.02.2009 13:45"	"soph"	3049,0	1		0	""	"God"											""
"341"	"20.01.2009 08:38"	"soph"	3063,5	1		0	""	"God"											""
"342"	"12.01.2009 09:25"	"KBA"	3047,0	1	3752,0	7	"0-1"	"God"											"Streampro (0,5%)"
"343"	"07.01.2009 09:24"	"soph"	3047,5	1		0	""	"God"											""
"344"	"12.12.2008 09:14"	""	3056,6	1	5001,0	0	"0-1"	""											"STREAMPRO (2.0%)"
"345"	"10.11.2008 10:34"	""	3059,7	1	5151,0	0	"1"	""											"STREAMPRO (1.4%)"
"346"	"06.10.2008 09:48"	""	3056,8	1	4110,0	0	"1-2"	""											"STREAMPRO (2.6%)"
"347"	"08.09.2008 09:18"	""	3076,4	1	6502,0	0	"3"	""											"STREAMPRO (1.4%)"
"348"	"11.08.2008 09:10"	""	3069,8	1	3786,0	0	"3"	""											"STREAMPRO (3.5%)"
"349"	"17.07.2008 10:45"	""	3066,8	1	2683,0	0	"3"	""											"STREAMPRO (2.9%)"
"350"	"20.06.2008 09:27"	"KBA"	3069,9	1	2623,0	9	"3"	"God"											"STREAMPRO (3,4%)"
"351"	"19.05.2008 11:39"	"KBA"	3069,6	1	3505,0	9	"1"	"God"											"STREAMPRO (3,0%)"
"352"	"28.04.2008 09:12"	"KBA"	3060,1	1	4008,0	9	"0-1"	"God"											"STREAMPRO (4,4%)"
"353"	"25.03.2008 10:16"	"KBA"	3072,4	1	8223,0	9	"0-1"	"God"											"STREAMPRO (1,8 %)"
"354"	"07.02.2008 16:08"	"KBA"	3086,4	1	11598,0	9	"0-1"	"God"											"STREAMPRO"
"355"	"11.01.2008 10:00"	""	3087,1	1	12011,0	0	"0-1"	""											"STREAMPRO (3.3%)"
"356"	"04.12.2007 08:50"	""	3070,0	1	7227,0	0	"0-1"	""											"STREAMPRO (2.0%)"
"357"	"05.11.2007 09:58"	""	3048,5	1	3330,0	0	"1"	""											"STREAMPRO (2.1%)"
"358"	"09.10.2007 15:57"	""	3060,2	1	5127,0	0	"1-2"	""											"STREAMPRO (0.6%)"
"359"	"13.09.2007 09:49"	""	3048,8	1	3166,0	0	"2-3"	""											"STREAMPRO (0.2%)"
"360"	"14.08.2007 09:46"	""	3050,0	1	2839,0	0	"3"	""											"STREAMPRO (0.9%)"
"361"	"16.07.2007 10:40"	""	3058,0	1	4096,0	0	"3"	""											"STREAMPRO (2.1%)"
"362"	"13.06.2007 08:46"	"KBA"	3047,0	1	2674,0	9	"2-3"	"God"											"StreamPro (1.4%)"
"363"	"07.05.2007 10:12"	"KBA"	3046,9	1	3246,0	9	"1"	"God"											"StreamPro (3.2%)"
"364"	"19.04.2007 14:35"	"BENA"	3047,1	1		0	""	""											""
"365"	"11.04.2007 10:00"	"KBA"	3050,6	1	4460,0	9	"0-1"	"God"											"StreamPro (1.6%)"
"366"	"22.03.2007 15:30"	"BENA"	3072,1	1		0	""	""											""
"367"	"06.03.2007 10:28"	"KBA"	3087,6	1	13941,0	9	"0-1"	"God"											"StreamPro (1.8%)"
"368"	"08.02.2007 10:30"	"KBA"	3068,6	1	8030,0	9	"0"	"God"											"Streampro måling"
"369"	"06.02.2007 14:30"	"Ban"	3064,1	1		0	""	""											""
"370"	"24.01.2007 15:30"	"Ban"	3106,4	1		0	""	""											""
"371"	"15.01.2007 09:51"	"KBA"	3111,1	1	19280,0	9	"0-1"	"God"											"Streampro måling"
"372"	"14.12.2006 11:56"	"ABA"	3094,1	1		0	""	""										7,10	""
"373"	"08.12.2006 08:20"	"fcp/"				0	""	""											"ingen måling for høj vandstand"
"374"	"01.11.2006 09:03"	"fcp/"	3065,1	1	5404,3	1	"2"	""	16,50	0,63	0,77	0,60	0,73	0,52	0,74	10,34	17,25	0,00	""
"375"	"03.10.2006 09:05"	"kbo"	3058,2	1	3465,1	4	"2"	""	16,50	0,57	0,67	0,55	0,55	0,37	0,61	9,41	17,18	12,80	""
"376"	"06.09.2006 08:38"	""	3057,4	1	2780,0	0	"5"	""											"STREAMPRO (3.80)"
"377"	"01.08.2006 08:15"	""	3059,0	1	2331,0	0	"4"	""											"STREAMPRO (2.30)"
"378"	"21.06.2006 10:05"	"KBA"	3055,7	1	2578,0	0	"4"	"God"										16,10	"Streampro måling, Vandstand taget fra logger."
"379"	"15.05.2006 09:01"	"KBO"	3048,2	1		0	""	""										11,00	""
"380"	"04.05.2006 09:50"	"kbo"	3052,2	1	3856,5	1	"2"	""	16,50	0,52	0,63	0,51	0,70	0,45	0,60	8,63	17,02	11,50	""
"381"	"25.04.2006 10:52"	"PFK"	3056,2	1		0	"1"	""										9,80	""
"382"	"03.04.2006 09:49"	"pfk/"	3066,3	1	6784,1	1	"1"	""	15,90	0,73	0,83	0,69	0,75	0,59	0,79	11,57	16,73	5,80	""
"383"	"21.03.2006 11:49"	"KBO"	3050,3	1		0	""	""										3,90	"Mylog rettet fra - 7847 til 340 mm."
"384"	"02.03.2006 09:02"	"pfk-"	3056,3	1	4490,8	1	"1"	""	15,80	0,63	0,73	0,60	0,64	0,45	0,62	9,90	16,61	1,60	""
"385"	"13.02.2006 11:27"	"KBO"	3064,3	1		0	""	""										1,90	""
"386"	"02.02.2006 09:28"	"kbo"	3058,3	1	4832,0	1	"0"	""	15,80	0,66	0,80	0,63	0,63	0,46	0,63	10,48	16,67	2,40	""
"387"	"09.01.2006 09:37"	"kbo"	3054,3	1	3808,7	1	"0"	""	16,00	0,60	0,69	0,57	0,58	0,40	0,54	9,53	16,75	1,60	""
"388"	"19.12.2005 10:56"	"PFK"	3060,3	1		0	""	""										2,10	""
