stationId,name,country,owner,type,status,stationHeight,barometerHeight,latitude,longitude,region,created,operationFrom,operationTo,updated,validFrom,validTo,wmoCountryCode,wmoStationId
6154,Brandelev,DNK,DMI,Synop,Active,44.52,,55.2075,11.8605,6,2024-11-28T14:46:41Z,2004-01-21T00:00:00Z,,,2004-01-21T00:00:00Z,2019-01-15T13:34:47Z,6080,6154
6154,Brandelev,DNK,DMI,Synop,Active,44.52,46.11,55.2075,11.8605,6,2024-11-28T14:46:41Z,2004-01-21T00:00:00Z,,,2019-01-15T13:34:47Z,,6080,6154
6156,Holbæk,DNK,DMI,Synop,Active,,,55.7154,11.7088,6,2024-11-28T14:46:41Z,1967-01-01T00:00:00Z,,,1967-01-01T00:00:00Z,1997-07-12T00:00:00Z,6080,6156
6156,Holbæk Flyveplads,DNK,DMI,Synop,Active,11.58,,55.7358,11.6035,6,2024-11-28T14:46:41Z,1967-01-01T00:00:00Z,,,1997-07-12T00:00:00Z,2019-01-15T13:34:48Z,6080,6156
6156,Holbæk Flyveplads,DNK,DMI,Synop,Active,11.58,13.34,55.7358,11.6035,6,2024-11-28T14:46:41Z,1967-01-01T00:00:00Z,,,2019-01-15T13:34:48Z,,6080,6156
6159,Røsnæs Fyr,DNK,DMI,Synop,Active,14.16,,55.7436,10.8691,6,2024-11-28T14:46:41Z,1959-01-01T00:00:00Z,,,1959-01-01T00:00:00Z,2001-11-15T00:00:00Z,6080,6159
6159,Røsnæs Fyr,DNK,DMI,Synop,Active,14.16,,55.7435,10.8694,6,2024-11-28T14:46:41Z,1959-01-01T00:00:00Z,,,2001-11-15T00:00:00Z,2019-01-15T13:34:47Z,6080,6159
6159,Røsnæs Fyr,DNK,DMI,Synop,Active,14.16,15.75,55.7435,10.8694,6,2024-11-28T14:46:41Z,1959-01-01T00:00:00Z,,,2019-01-15T13:34:47Z,,6080,6159
6168,Nakkehoved Fyr,DNK,DMI,Synop,Active,37,,56.1193,12.3429,6,2024-11-28T14:46:41Z,1982-01-15T00:00:00Z,,,1982-01-15T00:00:00Z,2001-01-18T00:00:00Z,6080,6168
6168,Nakkehoved Fyr,DNK,DMI,Synop,Active,37,,56.1193,12.3424,6,2024-11-28T14:46:41Z,1982-01-15T00:00:00Z,,,2001-01-18T00:00:00Z,2019-01-15T13:34:48Z,6080,6168
6168,Nakkehoved Fyr,DNK,DMI,Synop,Active,37,43,56.1193,12.3424,6,2024-11-28T14:46:41Z,1982-01-15T00:00:00Z,,,2019-01-15T13:34:48Z,,6080,6168
6169,Gniben,DNK,DMI,Synop,Active,14.39,,56.0067,11.2805,6,2024-11-28T14:46:41Z,1961-01-01T00:00:00Z,,,1961-01-01T00:00:00Z,1974-08-01T00:00:00Z,6080,6169
6169,Gniben,DNK,DMI,Synop,Active,14.39,,56.0064,11.2792,6,2024-11-28T14:46:41Z,1961-01-01T00:00:00Z,,,1974-08-01T00:00:00Z,1979-04-01T00:00:00Z,6080,6169
6169,Gniben,DNK,DMI,Synop,Active,14.39,,56.0084,11.2785,6,2024-11-28T14:46:41Z,1961-01-01T00:00:00Z,,,1979-04-01T00:00:00Z,1983-02-15T00:00:00Z,6080,6169
6169,Gniben,DNK,DMI,Synop,Active,14.39,,56.0083,11.2787,6,2024-11-28T14:46:41Z,1961-01-01T00:00:00Z,,,1983-02-15T00:00:00Z,2019-01-15T13:34:48Z,6080,6169
6169,Gniben,DNK,DMI,Synop,Active,14.39,15.98,56.0083,11.2787,6,2024-11-28T14:46:41Z,1961-01-01T00:00:00Z,,,2019-01-15T13:34:48Z,,6080,6169
6170,Roskilde Lufthavn,DNK,Danske lufthavne,Synop,Active,42,,55.5867,12.1366,6,2024-11-28T14:46:41Z,1973-04-01T00:00:00Z,,,1973-04-01T00:00:00Z,2019-01-15T13:34:47Z,6080,6170
6170,Roskilde Lufthavn,DNK,Danske lufthavne,Synop,Active,42,43,55.5867,12.1366,6,2024-11-28T14:46:41Z,1973-04-01T00:00:00Z,,,2019-01-15T13:34:47Z,,6080,6170
6174,Køge,DNK,DMI,Synop,Active,,,55.4634,12.1913,6,2024-11-28T14:46:41Z,1953-01-01T00:00:00Z,,,1953-01-01T00:00:00Z,1982-01-01T00:00:00Z,6080,6174
6174,Tessebølle,DNK,DMI,Synop,Active,20.74,,55.3955,12.149,6,2024-11-28T14:46:41Z,1953-01-01T00:00:00Z,,,1982-01-01T00:00:00Z,2019-01-15T13:34:47Z,6080,6174
6174,Tessebølle,DNK,DMI,Synop,Active,20.74,22.31,55.3955,12.149,6,2024-11-28T14:46:41Z,1953-01-01T00:00:00Z,,,2019-01-15T13:34:47Z,,6080,6174
6180,Københavns Lufthavn,DNK,Danske lufthavne,Synop,Active,5,,55.614,12.6455,6,2024-11-28T14:46:41Z,1983-06-16T00:00:00Z,,,1983-06-16T00:00:00Z,2019-01-15T13:34:48Z,6080,6180
6180,Københavns Lufthavn,DNK,Danske lufthavne,Synop,Active,5,5,55.614,12.6455,6,2024-11-28T14:46:41Z,1983-06-16T00:00:00Z,,,2019-01-15T13:34:48Z,2024-11-14T16:10:37Z,6080,6180
6180,Københavns Lufthavn,DNK,Danske lufthavne,Synop,Active,5,5,55.614,12.6454,6,2024-11-28T14:46:41Z,1983-06-16T00:00:00Z,,,2024-11-14T16:10:37Z,,6080,6180
6181,Jægersborg,DNK,DMI,Synop,Active,40,,55.7664,12.5263,6,2024-11-28T14:46:41Z,1994-02-10T00:00:00Z,,,1994-02-10T00:00:00Z,2019-01-15T13:34:47Z,6080,6181
6181,Jægersborg,DNK,DMI,Synop,Active,40,42,55.7664,12.5263,6,2024-11-28T14:46:41Z,1994-02-10T00:00:00Z,,,2019-01-15T13:34:47Z,,6080,6181
6186,Landbohøjskolen,DNK,DMI,Synop,Active,,,55.6814,12.5403,6,2024-11-28T14:46:41Z,1964-02-01T00:00:00Z,,,1964-02-01T00:00:00Z,1997-06-13T00:00:00Z,6080,6186
6186,Landbohøjskolen,DNK,DMI,Synop,Active,7,,55.6861,12.5439,6,2024-11-28T14:46:41Z,1964-02-01T00:00:00Z,,,1997-06-13T00:00:00Z,,6080,6186
6187,Københavns Toldbod,DNK,DMI,Synop,Active,20,,55.6886,12.5985,6,2024-11-28T14:46:41Z,2004-02-20T00:00:00Z,,,2004-02-20T00:00:00Z,,6080,6187
6188,Sjælsmark,DNK,DMI,Synop,Active,39.69,,55.8764,12.4121,6,2024-11-28T14:46:41Z,2003-08-08T00:00:00Z,,,2003-08-08T00:00:00Z,2019-01-15T13:34:47Z,6080,6188
6188,Sjælsmark,DNK,DMI,Synop,Active,39.69,41.28,55.8764,12.4121,6,2024-11-28T14:46:41Z,2003-08-08T00:00:00Z,,,2019-01-15T13:34:47Z,,6080,6188
6190,Bornholms Lufthavn,DNK,Danske lufthavne,Synop,Active,15,,55.0677,14.7494,6,2024-11-28T14:46:41Z,1977-06-01T00:00:00Z,,,1977-06-01T00:00:00Z,2019-01-15T13:34:47Z,6080,6190
6190,Bornholms Lufthavn,DNK,Danske lufthavne,Synop,Active,15,17,55.0677,14.7494,6,2024-11-28T14:46:41Z,1977-06-01T00:00:00Z,,,2019-01-15T13:34:47Z,,6080,6190
6193,Hammer Odde Fyr,DNK,DMI,Synop,Active,,,55.2981,14.7726,6,2024-11-28T14:46:41Z,1953-03-01T00:00:00Z,,,1953-03-01T00:00:00Z,1974-07-01T00:00:00Z,6080,6193
6193,Hammer Odde Fyr,DNK,DMI,Synop,Active,,,55.298,14.7738,6,2024-11-28T14:46:41Z,1953-03-01T00:00:00Z,,,1974-07-01T00:00:00Z,2001-08-30T00:00:00Z,6080,6193
6193,Hammer Odde Fyr,DNK,DMI,Synop,Active,7.81,,55.2979,14.7718,6,2024-11-28T14:46:41Z,1953-03-01T00:00:00Z,,,2001-08-30T00:00:00Z,2019-01-15T13:34:47Z,6080,6193
6193,Hammer Odde Fyr,DNK,DMI,Synop,Active,7.81,9.36,55.2979,14.7718,6,2024-11-28T14:46:41Z,1953-03-01T00:00:00Z,,,2019-01-15T13:34:47Z,,6080,6193
6197,Nexø Vest,DNK,DMI,Synop,Active,23.13,,55.0557,15.0953,6,2024-11-28T14:46:41Z,2002-09-19T00:00:00Z,,,2002-09-19T00:00:00Z,2019-01-15T13:34:48Z,6080,6197
6197,Nexø Vest,DNK,DMI,Synop,Active,23.13,24.85,55.0557,15.0953,6,2024-11-28T14:46:41Z,2002-09-19T00:00:00Z,,,2019-01-15T13:34:48Z,,6080,6197
20000,Skagen Fyr,DNK,DMI,Manual snow,Active,3,,57.7363,10.6318,,2024-11-28T14:46:41Z,2001-03-02T00:00:00Z,,,2001-03-02T00:00:00Z,,,
20030,Uggerby,DNK,DMI,Manual snow,Active,8,,57.5705,10.1073,,2024-11-28T14:46:41Z,2011-10-01T00:00:00Z,,,2011-10-01T00:00:00Z,,,
20055,Nørre Lyngby N,DNK,DMI,Manual snow,Active,22,,57.4185,9.7608,,2024-11-28T14:46:41Z,2011-10-01T00:00:00Z,,,2011-10-01T00:00:00Z,,,
20085,Lendum,DNK,DMI,Manual snow,Active,61,,57.4029,10.2705,,2024-11-28T14:46:41Z,2011-10-01T00:00:00Z,,,2011-10-01T00:00:00Z,,,
20228,Voerså Hede,DNK,DMI,Manual snow,Active,22,,57.2214,10.4708,,2024-11-28T14:46:41Z,2011-10-01T00:00:00Z,,,2011-10-01T00:00:00Z,,,
20279,Møllegård Huse,DNK,DMI,Manual snow,Active,7,,56.9556,10.2275,,2024-11-28T14:46:41Z,2014-11-03T00:00:00Z,,,2014-11-03T00:00:00Z,,,
20315,Klarup,DNK,DMI,Manual snow,Active,9.5,,57.0105,10.0351,,2024-11-28T14:46:41Z,2018-01-02T00:00:00Z,,,2018-01-02T00:00:00Z,,,
20375,Brovst,DNK,DMI,Manual snow,Active,12,,57.0945,9.5253,,2024-11-28T14:46:41Z,2019-10-01T00:00:00Z,,,2019-10-01T00:00:00Z,,,
20400,Aggersund,DNK,DMI,Manual snow,Active,8,,57.0143,9.2889,,2024-11-28T14:46:41Z,2011-10-01T00:00:00Z,,,2011-10-01T00:00:00Z,,,
20552,Års Syd,DNK,DMI,Manual snow,Active,32,,56.7575,9.5059,,2024-11-28T14:46:41Z,2015-04-08T00:00:00Z,,,2015-04-08T00:00:00Z,,,
20561,Hannerup,DNK,DMI,Manual snow,Active,,,56.6509,9.7012,,2024-11-28T14:46:41Z,2011-12-16T00:00:00Z,2021-12-01T00:00:00Z,,2011-12-16T00:00:00Z,2021-12-01T00:00:00Z,,
20561,Hannerup,DNK,DMI,Manual snow,Inactive,,,56.6509,9.7012,,2024-11-28T14:46:41Z,2011-12-16T00:00:00Z,2021-12-01T00:00:00Z,,2021-12-01T00:00:00Z,,,
20600,Mørkeskov,DNK,DMI,Manual snow,Active,84,,56.8136,9.8247,,2024-11-28T14:46:41Z,2011-10-01T00:00:00Z,,,2011-10-01T00:00:00Z,,,
20670,Havnø,DNK,DMI,Manual snow,Active,2,,56.7157,10.1645,,2024-11-28T14:46:41Z,2011-10-01T00:00:00Z,,,2011-10-01T00:00:00Z,,,
21020,Lild Strand,DNK,DMI,Manual snow,Active,6,,57.1518,8.9649,,2024-11-28T14:46:41Z,2011-10-01T00:00:00Z,,,2011-10-01T00:00:00Z,,,
21080,Nørre Vorupør,DNK,DMI,Manual snow,Active,16,,56.951,8.3769,,2024-11-28T14:46:41Z,2011-10-01T00:00:00Z,,,2011-10-01T00:00:00Z,,,
21100,Vestervig,DNK,DMI,Manual snow,Active,,,56.7637,8.3207,,2022-02-08T13:36:46Z,1971-01-01T00:00:00Z,,,1971-01-01T00:00:00Z,2020-10-01T00:00:00Z,,
21100,Vestervig,DNK,DMI,Manual snow,Active,21.5,,56.7793,8.3316,,2022-02-08T13:36:46Z,1971-01-01T00:00:00Z,,,2020-10-01T00:00:00Z,,,
21120,Erslev,DNK,DMI,Manual snow,Active,26,,56.8334,8.7297,,2024-11-28T14:46:41Z,2018-06-11T00:00:00Z,,,2018-06-11T00:00:00Z,,,
21160,Junget,DNK,DMI,Manual snow,Active,21,,56.7637,9.0946,,2024-11-28T14:46:41Z,2011-10-01T00:00:00Z,,,2011-10-01T00:00:00Z,,,
21208,Skive Lufthavn,DNK,DMI,Manual snow,Active,23,,56.5446,9.1916,,2024-11-28T14:46:41Z,2014-10-01T00:00:00Z,,,2014-10-01T00:00:00Z,,,
21368,Flyvestation Karup,DNK,DMI,Manual snow,Active,52,,56.2934,9.1139,,2024-11-28T14:46:41Z,2014-02-03T00:00:00Z,,,2014-02-03T00:00:00Z,,,
21430,Grønbæk,DNK,DMI,Manual snow,Active,,,56.2761,9.6256,,2024-11-28T14:46:41Z,2011-10-01T00:00:00Z,,,2011-10-01T00:00:00Z,2020-02-20T14:11:04Z,,
21430,Grønbæk,DNK,DMI,Manual snow,Active,,,56.2745,9.6315,,2024-11-28T14:46:41Z,2011-10-01T00:00:00Z,,,2020-02-20T14:11:04Z,,,
22020,Hald,DNK,DMI,Manual snow,Active,78,,56.5664,10.0983,,2024-11-28T14:46:41Z,2008-08-27T00:00:00Z,,,2008-08-27T00:00:00Z,,,
22080,Hevringsholm,DNK,DMI,Manual snow,Active,12,,56.5062,10.4403,,2024-11-28T14:46:41Z,2011-10-01T00:00:00Z,,,2011-10-01T00:00:00Z,,,
22162,Sibirien,DNK,DMI,Manual snow,Active,14,,56.1103,10.5466,,2024-11-28T14:46:41Z,2011-10-01T00:00:00Z,,,2011-10-01T00:00:00Z,,,
22189,Tirstrup,DNK,DMI,Manual snow,Active,28,,56.3037,10.6619,,2024-11-28T14:46:41Z,2012-01-01T00:00:00Z,,,2012-01-01T00:00:00Z,,,
22232,Ødum,DNK,DMI,Manual snow,Active,,,56.308,10.1292,,2024-11-28T14:46:41Z,2012-01-01T00:00:00Z,,,2012-01-01T00:00:00Z,2022-12-15T14:23:24Z,,
22232,Ødum,DNK,DMI,Manual snow,Active,52.5,,56.3244,10.0791,,2024-11-28T14:46:41Z,2012-01-01T00:00:00Z,,,2022-12-15T14:23:24Z,,,
22410,Flensted,DNK,DMI,Manual snow,Active,,,56.1496,9.7876,,2024-11-28T14:46:41Z,2011-10-01T00:00:00Z,,,2011-10-01T00:00:00Z,2024-10-31T14:34:23Z,,
22410,Låsby,DNK,DMI,Manual snow,Active,,,56.1496,9.7876,,2024-11-28T14:46:41Z,2011-10-01T00:00:00Z,,,2024-10-31T14:34:23Z,2024-10-31T14:36:03Z,,
22410,Låsby,DNK,DMI,Manual snow,Active,,,56.1581,9.8145,,2024-11-28T14:46:41Z,2011-10-01T00:00:00Z,,,2024-10-31T14:36:03Z,,,
22414,Christianshede,DNK,DMI,Manual snow,Active,,,56.1056,9.4024,6,2024-11-28T14:46:41Z,2023-09-28T11:21:44Z,,,2023-09-27T06:25:40Z,2023-09-28T11:21:44Z,6080,22414
22414,Christianshede,DNK,DMI,Manual snow,Active,109,,56.1045,9.4352,6,2024-11-28T14:46:41Z,2023-09-28T11:21:44Z,,,2023-09-28T11:21:44Z,,6080,22414
23100,Vestbirk,DNK,DMI,Manual snow,Active,56,,55.961,9.7021,,2024-11-28T14:46:41Z,2003-09-25T00:00:00Z,,,2003-09-25T00:00:00Z,,,
23105,Malling,DNK,DMI,Manual snow,Active,49,,56.0438,10.2084,6,2024-11-28T14:46:41Z,2023-10-01T00:00:00Z,,,2023-09-22T11:35:59Z,,6080,23105
23133,Juelsminde,DNK,DMI,Manual snow,Active,24,,55.7102,9.9962,,2024-11-28T14:46:41Z,2011-10-01T00:00:00Z,,,2011-10-01T00:00:00Z,,,
23142,Vester Neble,DNK,DMI,Manual snow,Active,,,55.4302,9.2388,6,2024-11-28T14:46:41Z,2023-10-01T00:00:00Z,,,2023-09-27T06:30:48Z,2023-11-14T14:37:53Z,6080,23142
23142,Vester Neble,DNK,DMI,Manual snow,Active,52,,55.5625,9.4055,6,2024-11-28T14:46:41Z,2023-10-01T00:00:00Z,,,2023-11-14T14:37:53Z,,6080,23142
23160,Hesseballe,DNK,DMI,Manual snow,Active,68,,55.8314,9.5533,,2024-11-28T14:46:41Z,2011-10-01T00:00:00Z,,,2011-10-01T00:00:00Z,,,
23327,Kolding,DNK,DMI,Manual snow,Active,,,55.4716,9.4847,,2024-11-28T14:46:41Z,2012-01-01T00:00:00Z,2018-12-31T00:00:00Z,,2012-01-01T00:00:00Z,2018-12-31T00:00:00Z,,
23327,Kolding,DNK,DMI,Manual snow,Inactive,,,55.4716,9.4847,,2024-11-28T14:46:41Z,2012-01-01T00:00:00Z,2018-12-31T00:00:00Z,,2018-12-31T00:00:00Z,,,
23360,Haderslev,DNK,DMI,Manual snow,Active,37,,55.2561,9.4715,,2024-11-28T14:46:41Z,2019-11-01T00:00:00Z,,,2019-11-01T00:00:00Z,,,
24043,Semb,DNK,DMI,Manual snow,Active,23,,56.6553,8.5476,,2024-11-28T14:46:41Z,2011-10-01T00:00:00Z,,,2011-10-01T00:00:00Z,,,
24056,Lemvig,DNK,DMI,Manual snow,Active,,,56.5499,8.3037,6,2024-11-28T14:46:41Z,2023-09-29T11:58:15Z,,,2023-09-27T06:34:51Z,2023-09-29T11:58:15Z,6080,24056
24056,Lemvig,DNK,DMI,Manual snow,Active,30,,56.5485,8.278,6,2024-11-28T14:46:41Z,2023-09-29T11:58:15Z,,,2023-09-29T11:58:15Z,,6080,24056
24102,Holstebro,DNK,DMI,Manual snow,Active,,,56.3534,8.6201,,2024-11-28T14:46:41Z,2019-10-01T00:00:00Z,,,2019-10-01T00:00:00Z,,,
24142,Øby,DNK,DMI,Manual snow,Active,3,,56.2604,8.1659,,2024-11-28T14:46:41Z,1993-08-01T00:00:00Z,,,1993-08-01T00:00:00Z,,,
24171,Grønbjerg,DNK,DMI,Manual snow,Active,35,,56.184,8.4863,,2024-11-28T14:46:41Z,2012-01-01T00:00:00Z,,,2012-01-01T00:00:00Z,,,
24380,Borris,DNK,DMI,Manual snow,Active,,,55.9571,8.6196,,2022-02-17T14:08:52Z,2011-12-22T00:00:00Z,,,2011-12-22T00:00:00Z,2019-11-01T00:00:00Z,,
24380,Tarm,DNK,DMI,Manual snow,Active,,,55.9126,8.5112,,2022-02-17T14:08:52Z,2011-12-22T00:00:00Z,,,2019-11-01T00:00:00Z,2021-02-16T11:52:54Z,,
24380,Tarm,DNK,DMI,Manual snow,Active,,,55.9114,8.511,,2022-02-17T14:08:52Z,2011-12-22T00:00:00Z,,,2021-02-16T11:52:54Z,,,
24430,Høgild,DNK,DMI,Manual snow,Active,43,,56.0627,8.9855,,2024-11-28T14:46:41Z,2011-12-21T00:00:00Z,,,2011-12-21T00:00:00Z,,,
24490,Blåhøj Kirkeby,DNK,DMI,Manual snow,Active,52,,55.8527,9.0162,,2024-11-28T14:46:41Z,2011-10-01T00:00:00Z,,,2011-10-01T00:00:00Z,,,
25045,Outrup,DNK,DMI,Manual snow,Active,18,,55.723,8.3327,,2024-11-28T14:46:41Z,2012-10-25T00:00:00Z,,,2012-10-25T00:00:00Z,,,
25161,Oksvang Andrup,DNK,DMI,Manual snow,Active,24,,55.5213,8.5231,,2024-11-28T14:46:41Z,2012-01-01T00:00:00Z,,,2012-01-01T00:00:00Z,,,
25270,Askov,DNK,DMI,Manual snow,Active,61,,55.471,9.0906,,2024-11-28T14:46:41Z,2015-01-01T00:00:00Z,,,2015-01-01T00:00:00Z,,,
25339,Ribe Renseanlæg,DNK,DMI,Manual snow,Active,3,,55.3286,8.7433,,2024-11-28T14:46:41Z,2011-10-01T00:00:00Z,,,2011-10-01T00:00:00Z,,,
26210,Rangstrup,DNK,DMI,Manual snow,Active,52,,55.147,9.2057,,2024-11-28T14:46:41Z,2002-09-13T00:00:00Z,,,2002-09-13T00:00:00Z,,,
26340,Bredebro,DNK,DMI,Manual snow,Active,6,,55.0561,8.8326,,2024-11-28T14:46:41Z,2001-12-14T00:00:00Z,,,2001-12-14T00:00:00Z,,,
26358,Emmerlev Klev,DNK,DMI,Manual snow,Active,,,54.9872,8.6652,,2024-11-28T14:46:41Z,2011-10-01T00:00:00Z,2024-09-30T00:00:00Z,,2011-10-01T00:00:00Z,2024-09-30T00:00:00Z,,
26358,Emmerlev Klev,DNK,DMI,Manual snow,Inactive,,,54.9872,8.6652,,2024-11-28T14:46:41Z,2011-10-01T00:00:00Z,2024-09-30T00:00:00Z,,2024-09-30T00:00:00Z,,,
26450,Nørreløkke,DNK,DMI,Manual snow,Active,,,55.0646,9.6811,,2024-11-28T14:46:41Z,2011-10-01T00:00:00Z,2023-04-30T00:00:00Z,,2011-10-01T00:00:00Z,2023-04-30T00:00:00Z,,
26450,Nørreløkke,DNK,DMI,Manual snow,Inactive,,,55.0646,9.6811,,2024-11-28T14:46:41Z,2011-10-01T00:00:00Z,2023-04-30T00:00:00Z,,2023-04-30T00:00:00Z,,,
27008,Byrum,DNK,DMI,Manual snow,Active,5,,57.2746,11.0292,,2024-11-28T14:46:41Z,2002-07-05T00:00:00Z,,,2002-07-05T00:00:00Z,,,
27082,Tranebjerg Øst,DNK,DMI,Manual snow,Active,18,,55.8322,10.6185,,2024-11-28T14:46:41Z,2009-11-18T00:00:00Z,,,2009-11-18T00:00:00Z,,,
28032,Roerslev,DNK,DMI,Manual snow,Active,,,55.5677,10.3412,,2024-11-28T14:46:41Z,2019-12-04T00:00:00Z,2021-04-01T00:00:00Z,,2019-12-04T00:00:00Z,2021-04-01T00:00:00Z,,
28032,Roerslev,DNK,DMI,Manual snow,Inactive,,,55.5677,10.3412,,2024-11-28T14:46:41Z,2019-12-04T00:00:00Z,2021-04-01T00:00:00Z,,2021-04-01T00:00:00Z,,,
28110,Båring,DNK,DMI,Manual snow,Active,64,,55.4927,9.8948,,2024-11-28T14:46:41Z,2011-10-01T00:00:00Z,,,2011-10-01T00:00:00Z,,,
28188,Næsbyhoved-Broby,DNK,DMI,Manual snow,Active,,,55.4392,10.3063,,2024-11-28T14:46:41Z,2022-01-31T23:00:00Z,,,2022-01-25T10:21:05Z,,,
28240,Rosilde,DNK,DMI,Manual snow,Active,,,55.3042,10.7279,,2024-11-28T14:46:41Z,2002-03-02T00:00:00Z,,,2002-03-02T00:00:00Z,2020-08-19T09:18:14Z,,
28240,Rosilde,DNK,DMI,Manual snow,Active,22,,55.3474,10.7618,,2024-11-28T14:46:41Z,2002-03-02T00:00:00Z,,,2020-08-19T09:18:14Z,2020-08-20T08:23:11Z,,
28240,Juelsberg,DNK,DMI,Manual snow,Active,22,,55.3474,10.7618,,2024-11-28T14:46:41Z,2002-03-02T00:00:00Z,,,2020-08-20T08:23:11Z,,,
28280,Årslev,DNK,DMI,Manual snow,Active,,,55.3088,10.4398,,2024-11-28T14:46:41Z,2012-01-01T00:00:00Z,2021-05-31T00:00:00Z,,2012-01-01T00:00:00Z,2019-11-19T10:16:27Z,,
28280,Højby,DNK,DMI,Manual snow,Active,,,55.3257,10.438,,2024-11-28T14:46:41Z,2012-01-01T00:00:00Z,2021-05-31T00:00:00Z,,2019-11-19T10:16:27Z,2021-05-31T00:00:00Z,,
28280,Højby,DNK,DMI,Manual snow,Inactive,,,55.3257,10.438,,2024-11-28T14:46:41Z,2012-01-01T00:00:00Z,2021-05-31T00:00:00Z,,2021-05-31T00:00:00Z,,,
28305,Korinth,DNK,DMI,Manual snow,Active,51,,55.1461,10.3262,,2024-11-28T14:46:41Z,2024-10-01T00:00:00Z,,,2024-09-12T09:36:38Z,,,
28385,Bøjden,DNK,DMI,Manual snow,Active,25,,55.0977,10.1024,,2024-11-28T14:46:41Z,2011-10-01T00:00:00Z,,,2011-10-01T00:00:00Z,,,
28552,Søndenbro,DNK,DMI,Manual snow,Active,7,,54.7567,10.7094,,2024-11-28T14:46:41Z,2011-10-01T00:00:00Z,,,2011-10-01T00:00:00Z,,,
28590,Rudkøbing,DNK,DMI,Manual snow,Active,8,,54.9462,10.7234,,2024-11-28T14:46:41Z,2011-10-01T00:00:00Z,,,2011-10-01T00:00:00Z,,,
28592,Vindeby,DNK,DMI,Manual snow,Active,,,55.0445,10.6073,6,2024-11-28T14:46:41Z,2023-10-01T00:00:00Z,,,2023-09-27T06:22:10Z,2023-10-02T10:07:50Z,6080,28592
28592,Vindeby,DNK,DMI,Manual snow,Active,3,,55.0505,10.6204,6,2024-11-28T14:46:41Z,2023-10-01T00:00:00Z,,,2023-10-02T10:07:50Z,2024-11-22T13:54:27Z,6080,28592
28592,Vindeby,DNK,DMI,Manual snow,Active,0,,55.0505,10.6204,6,2024-11-28T14:46:41Z,2023-10-01T00:00:00Z,,,2024-11-22T13:54:27Z,,6080,28592
29020,Kollekolle,DNK,DMI,Manual snow,Active,30,,55.8686,11.6064,,2024-11-28T14:46:41Z,2015-07-22T00:00:00Z,,,2015-07-22T00:00:00Z,,,
29194,Mørkøv Syd,DNK,DMI,Manual snow,Active,36.5,,55.639,11.4935,,2024-11-28T14:46:41Z,2016-10-01T00:00:00Z,,,2016-10-01T00:00:00Z,,,
29243,Mulstrup,DNK,DMI,Manual snow,Active,,,55.4069,11.862,,2024-11-28T14:46:41Z,2011-12-01T00:00:00Z,,,2011-12-01T00:00:00Z,2021-10-27T08:03:36Z,,
29243,Mulstrup,DNK,DMI,Manual snow,Active,,,55.4026,11.8648,,2024-11-28T14:46:41Z,2011-12-01T00:00:00Z,,,2021-10-27T08:03:36Z,,,
29330,Rye,DNK,DMI,Manual snow,Active,,,55.5271,11.2379,,2024-11-28T14:46:41Z,2011-10-01T00:00:00Z,,,2011-10-01T00:00:00Z,2019-11-19T10:25:51Z,,
29330,Rye,DNK,DMI,Manual snow,Active,11,,55.5184,11.2341,,2024-11-28T14:46:41Z,2011-10-01T00:00:00Z,,,2019-11-19T10:25:51Z,,,
29440,Tystofte,DNK,DMI,Manual snow,Active,12,,55.2465,11.3284,,2024-11-28T14:46:41Z,2013-03-26T00:00:00Z,,,2013-03-26T00:00:00Z,,,
30075,Græsted,DNK,DMI,Manual snow,Active,,,56.0428,12.2918,,2024-11-28T14:46:41Z,2000-01-02T00:00:00Z,2024-09-30T00:00:00Z,,2000-01-02T00:00:00Z,2024-09-30T00:00:00Z,,
30075,Græsted,DNK,DMI,Manual snow,Inactive,,,56.0428,12.2918,,2024-11-28T14:46:41Z,2000-01-02T00:00:00Z,2024-09-30T00:00:00Z,,2024-09-30T00:00:00Z,,,
30187,Kettinge,DNK,DMI,Manual snow,Active,,,55.8796,12.4115,,2024-11-28T14:46:41Z,2012-09-01T00:00:00Z,2022-04-30T00:00:00Z,,2012-09-01T00:00:00Z,2022-04-30T00:00:00Z,,
30187,Kettinge,DNK,DMI,Manual snow,Inactive,,,55.8796,12.4115,,2024-11-28T14:46:41Z,2012-09-01T00:00:00Z,2022-04-30T00:00:00Z,,2022-04-30T00:00:00Z,,,
30215,Meteorologisk Institut,DNK,DMI,Manual snow,Active,,,55.7161,12.5622,,2024-11-28T14:46:41Z,2018-02-02T00:00:00Z,,,2018-02-02T00:00:00Z,2023-10-13T12:00:07Z,,
30215,Meteorologisk Institut,DNK,DMI,Manual snow,Active,,,55.7103,12.5641,,2024-11-28T14:46:41Z,2018-02-02T00:00:00Z,,,2023-10-13T12:00:07Z,,,
30414,Roskilde,DNK,DMI,Manual snow,Active,,,55.6343,12.0747,,2024-11-28T14:46:41Z,2012-01-01T00:00:00Z,,,2012-01-01T00:00:00Z,2019-07-31T09:22:19Z,,
30414,Roskilde,DNK,DMI,Manual snow,Active,,,55.6429,12.0424,,2024-11-28T14:46:41Z,2012-01-01T00:00:00Z,,,2019-07-31T09:22:19Z,,,
31040,Møllebjerggård,DNK,DMI,Manual snow,Active,37,,55.2932,12.4223,,2024-11-28T14:46:41Z,2011-10-01T00:00:00Z,,,2011-10-01T00:00:00Z,,,
